image_id,file_name,species_id,species_name,img_area,total_annotations,total_annotated_area,total_density_%,Clase_8_count,Clase_8_area_sum,Clase_8_area_mean,Clase_8_area_std,Clase_8_density_%,Clase_56_count,Clase_56_area_sum,Clase_56_area_mean,Clase_56_area_std,Clase_56_density_%,Clase_58_count,Clase_58_area_sum,Clase_58_area_mean,Clase_58_area_std,Clase_58_density_%,Clase_79_count,Clase_79_area_sum,Clase_79_area_mean,Clase_79_area_std,Clase_79_density_%,Clase_81_count,Clase_81_area_sum,Clase_81_area_mean,Clase_81_area_std,Clase_81_density_%,Clase_82_count,Clase_82_area_sum,Clase_82_area_mean,Clase_82_area_std,Clase_82_density_%,Clase_83_count,Clase_83_area_sum,Clase_83_area_mean,Clase_83_area_std,Clase_83_density_%,Clase_84_count,Clase_84_area_sum,Clase_84_area_mean,Clase_84_area_std,Clase_84_density_%,Clase_85_count,Clase_85_area_sum,Clase_85_area_mean,Clase_85_area_std,Clase_85_density_%,Clase_86_count,Clase_86_area_sum,Clase_86_area_mean,Clase_86_area_std,Clase_86_density_%,Clase_89_count,Clase_89_area_sum,Clase_89_area_mean,Clase_89_area_std,Clase_89_density_%,Clase_10_count,Clase_10_area_sum,Clase_10_area_mean,Clase_10_area_std,Clase_10_density_%,Clase_V1_count,Clase_V1_area_sum,Clase_V1_area_mean,Clase_V1_area_std,Clase_V1_density_%,Clase_radio_count,Clase_radio_area_sum,Clase_radio_area_mean,Clase_radio_area_std,Clase_radio_density_%
36,0257-10.jpg,0257,Entandrophragma candollei Harms,2250000,87,1309996.2700000005,58.22205644444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,34138.09,2438.4350000000004,1242.8668892013645,1.5172484444444445,21,149173.73999999996,7103.511428571428,4064.512940584992,6.629944,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,1000639.9199999998,47649.51999999999,38055.56723143527,44.472885333333345,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31,126044.52,4065.9522580645166,1744.9221505780893,5.601978666666668,0,0.0,0.0,0.0,0.0
37,0257-11.jpg,0257,Entandrophragma candollei Harms,2250000,76,1410329.09,62.6812928888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,40151.579999999994,3650.143636363636,1700.3576361711246,1.7845146666666665,23,171664.59,7463.677826086956,3798.2601781604703,7.629537333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,1088750.4799999997,57302.656842105265,43592.03987226415,48.38891022222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,109762.44000000003,4772.28,1844.8085716409712,4.878330666666666,0,0.0,0.0,0.0,0.0
38,0257-2.jpg,0257,Entandrophragma candollei Harms,2250000,78,1174342.9800000002,52.19302133333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,22917.879999999997,3273.9828571428566,1204.5571399164962,1.0185724444444444,22,198383.69,9017.440454545454,4300.920350316483,8.81705288888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,833138.0999999997,41656.90499999999,31805.94699413758,37.02836,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,119903.30999999998,4134.596896551725,1691.0146290807256,5.329036,0,0.0,0.0,0.0,0.0
39,0257-4.jpg,0257,Entandrophragma candollei Harms,2250000,72,1309829.95,58.214664444444466,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,6699.09,2233.03,1503.6626850460843,0.2977373333333333,16,151464.34000000003,9466.52125,3611.2335285547974,6.731748444444444,0,0.0,0.0,0.0,0.0,1,28880.95,28880.95,0.0,1.2835977777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,1010855.9299999999,45947.99681818182,27088.93019326378,44.926930222222225,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30,111929.64,3730.988,2149.195759262135,4.974650666666666,0,0.0,0.0,0.0,0.0
40,0257-6.jpg,0257,Entandrophragma candollei Harms,2250000,68,1526602.89,67.84901733333332,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,12162.21,3040.5525,1618.5139115121417,0.5405426666666667,17,120128.63000000002,7066.389999999999,3731.1264741713726,5.339050222222221,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,1284568.92,55850.82260869564,48507.490033188515,57.09195200000001,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24,109743.12999999999,4572.630416666667,1409.2239836179933,4.877472444444444,0,0.0,0.0,0.0,0.0
41,0257-7.jpg,0257,Entandrophragma candollei Harms,2250000,60,1473914.6200000003,65.50731644444443,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,7384.650000000001,1846.1625000000001,645.2792345114374,0.32820666666666665,20,154206.63000000003,7710.3315,4656.515648868883,6.853628,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,1216645.7200000002,81109.71466666668,42821.26219798272,54.0731431111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,95677.62000000001,4556.077142857143,1831.3860904712117,4.252338666666667,0,0.0,0.0,0.0,0.0
42,0257-8.jpg,0257,Entandrophragma candollei Harms,2250000,64,1409397.8499999996,62.63990444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,13653.52,2730.704,936.9314043621337,0.6068231111111112,18,125175.49,6954.193888888889,3752.7796330361643,5.563355111111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,20,1193762.19,59688.1095,40246.30337367141,53.056097333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,76806.65,3657.4595238095235,2051.344284235282,3.413628888888889,0,0.0,0.0,0.0,0.0
43,0257-9.jpg,0257,Entandrophragma candollei Harms,2250000,69,1239830.7299999997,55.103588,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,25779.239999999998,2864.36,1346.1017989178974,1.145744,17,128452.06000000001,7556.003529411764,3378.157898278182,5.708980444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18,991638.43,55091.02388888889,38578.37518489816,44.07281911111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,25,93961.00000000001,3758.44,1659.0123968619603,4.176044444444445,0,0.0,0.0,0.0,0.0
44,0294-11.jpg,0294,Fraxinus excelsior L.,2250000,197,787385.0100000002,34.99488933333334,0,0.0,0.0,0.0,0.0,6,19835.48,3305.9133333333334,1657.0981918361585,0.881576888888889,0,0.0,0.0,0.0,0.0,89,257463.13,2892.844157303371,1354.933638906524,11.442805777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28,102305.88000000002,3653.7814285714294,1678.882652707105,4.546928,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,197330.13,32888.355,2750.3646018791756,8.770228,0,0.0,0.0,0.0,0.0,68,210450.38999999996,3094.8586764705883,2511.925370293095,9.353350666666667,0,0.0,0.0,0.0,0.0
45,0294-12.jpg,0294,Fraxinus excelsior L.,2250000,208,806651.8700000003,35.851194222222226,0,0.0,0.0,0.0,0.0,7,17492.300000000003,2498.9000000000005,1055.8523281374783,0.7774355555555557,0,0.0,0.0,0.0,0.0,96,272757.07000000007,2841.2194791666666,1511.979280294799,12.122536444444442,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,102801.57999999999,3807.465925925926,1766.3245895040384,4.568959111111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,189222.35,21024.705555555556,10365.460089847811,8.409882222222222,0,0.0,0.0,0.0,0.0,69,224378.56999999998,3251.863333333333,2400.085346651403,9.972380888888889,0,0.0,0.0,0.0,0.0
46,0294-2.jpg,0294,Fraxinus excelsior L.,2250000,161,865372.8600000003,38.461015999999994,0,0.0,0.0,0.0,0.0,4,11402.6,2850.65,916.2250220333432,0.5067822222222222,0,0.0,0.0,0.0,0.0,39,94230.27999999998,2416.1610256410254,1228.4958102102685,4.188012444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,27780.179999999997,3968.5971428571424,1016.45499501477,1.2346746666666668,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,272242.06,38891.72285714286,5518.84219658349,12.09964711111111,0,0.0,0.0,0.0,0.0,104,459717.74,4420.362884615384,2949.0379095617564,20.431899555555553,0,0.0,0.0,0.0,0.0
47,0294-3.jpg,0294,Fraxinus excelsior L.,2250000,151,815834.6300000001,36.25931688888889,0,0.0,0.0,0.0,0.0,6,20746.35,3457.725,1333.8052434407355,0.92206,0,0.0,0.0,0.0,0.0,40,104924.81,2623.12025,1227.893835965675,4.663324888888888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,29688.84999999999,3298.761111111111,1384.8425539880377,1.3195044444444446,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,267186.64999999997,44531.10833333333,4300.21465328147,11.874962222222221,0,0.0,0.0,0.0,0.0,90,393287.9700000001,4369.866333333333,2777.25888051043,17.47946533333334,0,0.0,0.0,0.0,0.0
48,0294-4.jpg,0294,Fraxinus excelsior L.,2250000,172,844532.1400000004,37.53476177777779,0,0.0,0.0,0.0,0.0,5,13636.359999999999,2727.272,1516.046490471186,0.6060604444444445,0,0.0,0.0,0.0,0.0,54,141573.41,2621.7298148148147,1303.0878924591195,6.292151555555556,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,60607.21000000001,4329.086428571429,1944.3324150764533,2.693653777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,243806.36000000004,40634.39333333334,4861.461517439654,10.835838222222222,0,0.0,0.0,0.0,0.0,93,384908.80000000005,4138.804301075269,2808.7512344655474,17.10705777777778,0,0.0,0.0,0.0,0.0
49,0294-5.jpg,0294,Fraxinus excelsior L.,2250000,163,825861.8099999999,36.70496933333333,0,0.0,0.0,0.0,0.0,5,18330.21,3666.042,835.6292919530766,0.814676,0,0.0,0.0,0.0,0.0,46,126709.68000000001,2754.558260869566,1217.322126411182,5.631541333333332,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,39131.30000000001,4347.922222222222,1828.1191204061197,1.739168888888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,267296.08,38185.154285714285,3879.824070469591,11.879825777777778,0,0.0,0.0,0.0,0.0,96,374394.54,3899.943125,2733.2642400799095,16.639757333333332,0,0.0,0.0,0.0,0.0
50,0294-8.jpg,0294,Fraxinus excelsior L.,2250000,150,753057.0099999999,33.469200444444446,0,0.0,0.0,0.0,0.0,9,20436.29,2270.6988888888886,1406.4506411215116,0.9082795555555556,0,0.0,0.0,0.0,0.0,43,117269.4,2727.195348837209,1166.8596173844621,5.211973333333333,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,9145.26,3048.42,2176.854633984548,0.406456,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7,261471.39,37353.055714285714,11378.840033560622,11.620950666666666,0,0.0,0.0,0.0,0.0,88,344734.67000000004,3917.439431818182,2662.2002715847866,15.321540888888885,0,0.0,0.0,0.0,0.0
51,0294-9.jpg,0294,Fraxinus excelsior L.,2250000,157,761333.2600000001,33.83703377777779,0,0.0,0.0,0.0,0.0,6,15963.439999999999,2660.5733333333333,1601.2525256893948,0.7094862222222222,0,0.0,0.0,0.0,0.0,44,105319.62999999996,2393.6279545454545,1084.006364247128,4.680872444444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,17,80193.75000000001,4717.279411764706,1657.3088527280854,3.5641666666666665,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,183715.23,36743.046,7519.26421416218,8.165121333333333,0,0.0,0.0,0.0,0.0,85,376141.21,4425.1907058823535,2764.438148814928,16.71738711111111,0,0.0,0.0,0.0,0.0
52,0301-11.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,56,1108290.9200000002,49.25737422222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,17297.03,8648.515,1634.1167002542993,0.7687568888888889,0,0.0,0.0,0.0,0.0,33,664691.1000000002,20142.154545454545,12173.248542573047,29.54182666666667,0,0.0,0.0,0.0,0.0,6,211052.30000000002,35175.38333333334,6439.625469636155,9.380102222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,168433.07,33686.614,11702.783161078822,7.485914222222222,0,0.0,0.0,0.0,0.0,10,46817.42,4681.742,2270.012838269129,2.0807742222222223,0,0.0,0.0,0.0,0.0
53,0301-12.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,46,822388.88,36.55061688888888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,4424.57,4424.57,0.0,0.19664755555555558,0,0.0,0.0,0.0,0.0,33,666979.5500000002,20211.501515151518,11989.982732537377,29.643535555555548,0,0.0,0.0,0.0,0.0,4,93909.5,23477.375,23305.13199271139,4.173755555555556,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,28853.059999999998,14426.529999999999,20318.74164166669,1.282358222222222,0,0.0,0.0,0.0,0.0,6,28222.199999999997,4703.7,2587.6104662255484,1.2543199999999999,0,0.0,0.0,0.0,0.0
54,0301-13.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,53,878846.1800000003,39.05983022222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,13637.42,4545.806666666666,1152.448510621335,0.6061075555555555,0,0.0,0.0,0.0,0.0,30,624845.2799999999,20828.176,9424.64908509105,27.770901333333338,0,0.0,0.0,0.0,0.0,3,138739.95,46246.65,22090.034653297855,6.16622,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,43411.020000000004,8682.204000000002,6663.729889433545,1.9293786666666666,0,0.0,0.0,0.0,0.0,12,58212.509999999995,4851.0425,1799.2244462753947,2.5872226666666664,0,0.0,0.0,0.0,0.0
55,0301-14.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,52,937648.7699999998,41.67327866666666,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,45603.99,9120.797999999999,2373.807026301843,2.026844,0,0.0,0.0,0.0,0.0,32,670667.0599999998,20958.345625,12182.676265828997,29.80742488888889,0,0.0,0.0,0.0,0.0,3,114456.29,38152.096666666665,23431.629929070947,5.086946222222222,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,61100.72,20366.906666666666,1991.2762129933994,2.7155875555555555,0,0.0,0.0,0.0,0.0,9,45820.71,5091.1900000000005,1481.694840334878,2.036476,0,0.0,0.0,0.0,0.0
56,0301-3.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,48,1068689.73,47.49732133333332,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,32712.22,8178.055,2450.2658930069883,1.4538764444444445,0,0.0,0.0,0.0,0.0,27,604595.6799999999,22392.432592592584,10930.328881367235,26.87091911111111,0,0.0,0.0,0.0,0.0,4,367120.39,91780.0975,26480.134017497436,16.31646177777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,22490.870000000003,5622.717500000001,5683.95871358085,0.9995942222222222,0,0.0,0.0,0.0,0.0,9,41770.57,4641.174444444445,1913.6441104546523,1.8564697777777777,0,0.0,0.0,0.0,0.0
57,0301-4.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,56,1138978.62,50.62127199999999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,20641.21,6880.403333333333,872.8601102887756,0.9173871111111112,0,0.0,0.0,0.0,0.0,30,505253.08999999997,16841.769666666667,11749.478434282324,22.45569288888889,0,0.0,0.0,0.0,0.0,6,450204.48000000004,75034.08,28352.929083503874,20.009088,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8,121236.93000000001,15154.616250000001,6743.602483384715,5.388308,0,0.0,0.0,0.0,0.0,9,41642.909999999996,4626.99,1905.2418448585468,1.850796,0,0.0,0.0,0.0,0.0
58,0301-5.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,51,993185.51,44.14157822222223,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,25028.23,8342.743333333334,1928.466302903251,1.1123657777777778,0,0.0,0.0,0.0,0.0,26,531563.3899999999,20444.74576923077,10186.716967861303,23.625039555555553,0,0.0,0.0,0.0,0.0,7,376114.37,53730.624285714286,11910.385177444736,16.716194222222224,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,20459.89,4091.978,603.1690437762867,0.9093284444444444,0,0.0,0.0,0.0,0.0,10,40019.630000000005,4001.9630000000006,1698.9775337410047,1.7786502222222222,0,0.0,0.0,0.0,0.0
59,0301-6.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,46,893867.59,39.72744844444443,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,25269.629999999997,8423.21,2299.8360650924665,1.1230946666666668,0,0.0,0.0,0.0,0.0,24,458828.31,19117.84625,11831.8494266545,20.39236933333333,0,0.0,0.0,0.0,0.0,7,338614.93000000005,48373.56142857143,33879.75228233545,15.049552444444446,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,27743.699999999997,6935.924999999999,6051.5620515285145,1.2330533333333333,0,0.0,0.0,0.0,0.0,8,43411.02,5426.3775,1207.8045485301004,1.9293786666666668,0,0.0,0.0,0.0,0.0
60,0301-7.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,48,920424.6900000002,40.90776399999999,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,20541.43,6847.143333333333,3899.1857810616475,0.9129524444444443,0,0.0,0.0,0.0,0.0,26,525414.7099999998,20208.25807692308,9772.56163961692,23.35176488888889,0,0.0,0.0,0.0,0.0,6,304409.26,50734.87666666667,45298.11801267495,13.529300444444443,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,10416.630000000001,5208.3150000000005,5309.742601675716,0.46296133333333334,0,0.0,0.0,0.0,0.0,11,59642.66,5422.06,1244.6913023958991,2.650784888888889,0,0.0,0.0,0.0,0.0
61,0301-9.jpg,0301,Gilbertiodendron dewevrei (De Wild.) J.Léonard,2250000,45,968728.0499999997,43.05458,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,17411.83,8705.915,141.86683350945646,0.773859111111111,0,0.0,0.0,0.0,0.0,24,527677.4099999999,21986.558749999997,10740.511488827187,23.452329333333335,0,0.0,0.0,0.0,0.0,6,195133.91999999998,32522.319999999996,23740.700684025313,8.672618666666667,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,194274.53999999998,32379.089999999997,7342.8921057251,8.634424,0,0.0,0.0,0.0,0.0,7,34230.350000000006,4890.050000000001,2318.299660742761,1.521348888888889,0,0.0,0.0,0.0,0.0
62,0318-13.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,81,568173.41,25.252151555555553,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,62884.94,2858.406363636364,978.8754078097572,2.7948862222222224,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11,400218.83999999997,36383.53090909091,16896.6493307528,17.787504,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,48,105069.63,2188.950625,601.7302635623665,4.669761333333332,0,0.0,0.0,0.0,0.0
63,0318-14.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,65,359258.31000000006,15.967036,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21,65375.100000000006,3113.1,677.5965434902985,2.9055599999999995,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,203837.15,33972.85833333333,18684.17650097688,9.059428888888888,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38,90046.05999999998,2369.633157894737,839.937723634528,4.0020471111111116,0,0.0,0.0,0.0,0.0
64,0318-15.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,65,314464.26999999996,13.976189777777778,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,23,66785.9,2903.7347826086952,749.530567130154,2.9682622222222217,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,158078.65000000002,26346.44166666667,16084.882249489323,7.025717777777779,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,36,89599.72,2488.881111111111,641.3758110712483,3.982209777777778,0,0.0,0.0,0.0,0.0
65,0318-16.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,53,395325.36999999994,17.57001644444444,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22,61706.880000000005,2804.858181818182,872.2457518854713,2.7425279999999996,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5,272676.57999999996,54535.31599999999,6091.156990041383,12.11895911111111,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,60941.909999999996,2343.9196153846156,665.6836977933636,2.7085293333333333,0,0.0,0.0,0.0,0.0
66,0318-17.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,45,203834.97999999998,9.059332444444443,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,43002.25000000001,3071.589285714286,945.4596303911925,1.9112111111111107,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4,99549.65,24887.4125,31866.13028376929,4.4244288888888885,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,27,61283.079999999994,2269.7437037037034,966.4132971422978,2.723692444444444,0,0.0,0.0,0.0,0.0
67,0318-18.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,71,305389.88,13.572883555555556,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,19,57377.81999999999,3019.885263157895,1011.5106565230291,2.5501253333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6,129366.15999999999,21561.026666666665,11754.377407494907,5.749607111111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,46,118645.90000000001,2579.258695652174,713.669312034981,5.273151111111111,0,0.0,0.0,0.0,0.0
68,0318-2.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,91,445043.94999999995,19.779731111111108,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,113396.29,3335.1850000000004,1160.6315935867929,5.039835111111112,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15,239442.94,15962.862666666664,15003.993532943376,10.641908444444445,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,42,92204.71999999999,2195.350476190476,766.9256931091742,4.097987555555557,0,0.0,0.0,0.0,0.0
69,0318-3.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,77,323010.92000000004,14.35604088888889,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29,89468.83,3085.132068965517,1376.5169872164913,3.9763924444444454,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,14,153510.33,10965.023571428572,11857.445041363808,6.822681333333334,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,80031.75999999998,2353.8752941176463,673.3993694871332,3.5569671111111116,0,0.0,0.0,0.0,0.0
70,0318-4.png,0318,Leplaea cedrata (A.Chev.) E.J.M.Koenen & J.J.de Wilde,2250000,69,315111.27999999997,14.004945777777777,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26,73621.28000000001,2831.587692307692,961.0162317434923,3.2720568888888892,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,172146.31999999998,19127.368888888886,19500.619216727097,7.650947555555555,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34,69343.68000000001,2039.5200000000002,798.7483214228106,3.081941333333332,0,0.0,0.0,0.0,0.0
